117	1032	1.0
117	248	1.0
117	258	1.0
117	50	1.0
117	1327	1.0
117	200	1.0
117	65	1.0
118	426	1.0
118	482	1.0
118	554	1.0
118	553	1.0
118	115	1.0
118	62	1.0
118	96	1.0
118	44	1.0
118	354	1.0
119	113	1.0
119	337	1.0
119	159	1.0
119	557	1.0
119	333	1.0
119	722	1.0
119	197	1.0
119	265	1.0
119	950	1.0
120	8	1.0
120	9	1.0
120	585	1.0
120	558	1.0
120	162	1.0
120	79	1.0
120	145	1.0
120	114	1.0
120	39	1.0
121	94	1.0
121	304	1.0
121	305	1.0
121	1602	1.0
121	8	1.0
121	454	1.0
122	126	1.0
122	103	1.0
122	111	1.0
122	254	1.0
122	278	1.0
122	180	1.0
122	50	1.0
122	138	1.0
123	1535	1.0
123	348	1.0
123	363	1.0
123	563	1.0
123	266	1.0
123	196	1.0
123	170	1.0
124	569	1.0
124	187	1.0
124	32	1.0
124	353	1.0
124	173	1.0
124	168	1.0
124	1128	1.0
124	73	1.0
124	532	1.0
124	10	1.0
125	573	1.0
125	572	1.0
125	768	1.0
125	6	1.0
125	267	1.0
125	331	1.0
125	115	1.0
125	187	1.0
126	254	1.0
126	173	1.0
126	515	1.0
126	223	1.0
126	50	1.0
126	673	1.0
127	1013	1.0
127	65	1.0
127	578	1.0
127	579	1.0
127	1557	1.0
128	19	1.0
128	94	1.0
128	145	1.0
128	305	1.0
128	143	1.0
128	173	1.0
128	418	1.0
128	553	1.0
128	38	1.0
128	583	1.0
129	163	1.0
129	286	1.0
129	155	1.0
129	187	1.0
129	585	1.0
129	104	1.0
129	275	1.0
129	1458	1.0
129	1106	1.0
129	53	1.0
129	47	1.0
129	588	1.0
129	106	1.0
129	586	1.0
130	761	1.0
130	247	1.0
130	27	1.0
130	765	1.0
130	590	1.0
130	61	1.0
130	173	1.0
130	21	1.0
131	591	1.0
131	1048	1.0
131	594	1.0
131	595	1.0
131	1165	1.0
132	556	1.0
132	187	1.0
132	8	1.0
132	247	1.0
132	840	1.0
132	596	1.0
132	112	1.0
132	597	1.0
133	337	1.0
133	73	1.0
133	8	1.0
133	168	1.0
133	197	1.0
133	195	1.0
133	288	1.0
133	600	1.0
133	316	1.0
133	596	1.0
133	38	1.0
133	599	1.0
133	61	1.0
134	155	1.0
134	70	1.0
134	7	1.0
134	38	1.0
134	99	1.0
134	68	1.0
134	53	1.0
134	2	1.0
135	426	1.0
135	607	1.0
135	8	1.0
135	3	1.0
135	242	1.0
135	82	1.0
135	624	1.0
135	604	1.0
136	61	1.0
136	112	1.0
136	248	1.0
136	1048	1.0
136	8	1.0
136	561	1.0
136	202	1.0
137	25	1.0
137	254	1.0
137	94	1.0
137	8	1.0
137	879	1.0
137	50	1.0
137	19	1.0
137	545	1.0
138	304	1.0
138	1107	1.0
138	286	1.0
138	614	1.0
138	245	1.0
138	613	1.0
138	79	1.0
139	478	1.0
139	619	1.0
139	200	1.0
139	79	1.0
140	1441	1.0
140	643	1.0
140	579	1.0
140	420	1.0
140	1127	1.0
140	90	1.0
140	145	1.0
140	624	1.0
141	113	1.0
141	50	1.0
141	594	1.0
141	626	1.0
141	625	1.0
141	112	1.0
141	974	1.0
141	203	1.0
141	234	1.0
141	609	1.0
141	1463	1.0
141	88	1.0
141	507	1.0
142	395	1.0
142	446	1.0
142	102	1.0
142	320	1.0
142	318	1.0
142	668	1.0
142	73	1.0
142	288	1.0
143	899	1.0
143	630	1.0
143	199	1.0
143	631	1.0
143	276	1.0
143	285	1.0
143	632	1.0
144	126	1.0
144	32	1.0
144	65	1.0
144	195	1.0
144	451	1.0
144	281	1.0
144	633	1.0
144	457	1.0
144	582	1.0
145	54	1.0
145	243	1.0
145	357	1.0
145	8	1.0
145	636	1.0
145	637	1.0
146	322	1.0
146	248	1.0
146	1185	1.0
146	641	1.0
146	296	1.0
146	360	1.0
146	636	1.0
146	604	1.0
146	990	1.0
147	422	1.0
147	6	1.0
147	199	1.0
147	105	1.0
147	42	1.0
147	783	1.0
147	561	1.0
147	596	1.0
147	590	1.0
148	46	1.0
148	648	1.0
148	734	1.0
148	546	1.0
148	647	1.0
148	646	1.0
148	645	1.0
148	748	1.0
149	368	1.0
149	414	1.0
149	517	1.0
149	2201	1.0
149	637	1.0
149	10	1.0
149	402	1.0
150	1613	1.0
150	203	1.0
150	650	1.0
150	6	1.0
150	820	1.0
150	1106	1.0
150	747	1.0
150	651	1.0
151	248	1.0
151	89	1.0
151	331	1.0
151	654	1.0
151	655	1.0
151	353	1.0
152	173	1.0
152	657	1.0
152	145	1.0
152	113	1.0
152	312	1.0
154	666	1.0
154	665	1.0
154	1	1.0
154	320	1.0
154	1582	1.0
154	112	1.0
154	158	1.0
154	318	1.0
155	389	1.0
155	8	1.0
155	395	1.0
155	1083	1.0
155	668	1.0
155	197	1.0
155	1792	1.0
155	157	1.0
156	569	1.0
156	1238	1.0
156	117	1.0
156	106	1.0
156	673	1.0
156	3	1.0
156	7	1.0
156	158	1.0
157	263	1.0
157	453	1.0
157	163	1.0
157	675	1.0
157	1545	1.0
157	171	1.0
159	1327	1.0
159	686	1.0
159	1293	1.0
159	684	1.0
159	263	1.0
159	1050	1.0
159	291	1.0
159	478	1.0
160	314	1.0
160	315	1.0
160	62	1.0
160	744	1.0
160	242	1.0
162	77	1.0
162	696	1.0
162	267	1.0
162	698	1.0
162	73	1.0
162	104	1.0
162	382	1.0
162	31	1.0
163	318	1.0
163	8	1.0
163	312	1.0
163	197	1.0
163	2	1.0
164	31	1.0
164	478	1.0
164	275	1.0
164	30	1.0
164	155	1.0
164	141	1.0
165	431	1.0
165	1026	1.0
165	211	1.0
165	10	1.0
165	331	1.0
165	173	1.0
165	402	1.0
166	714	1.0
166	715	1.0
166	1966	1.0
166	630	1.0
166	160	1.0
166	857	1.0
166	2366	1.0
166	799	1.0
167	428	1.0
167	9	1.0
167	340	1.0
167	170	1.0
167	286	1.0
167	442	1.0
167	183	1.0
167	145	1.0
168	708	1.0
168	747	1.0
168	43	1.0
168	236	1.0
168	720	1.0
168	165	1.0
168	719	1.0
169	551	1.0
169	83	1.0
169	723	1.0
169	722	1.0
169	544	1.0
169	1128	1.0
169	173	1.0
169	158	1.0
170	812	1.0
170	412	1.0
170	1617	1.0
170	53	1.0
170	103	1.0
170	585	1.0
170	186	1.0
171	406	1.0
171	1173	1.0
171	179	1.0
171	728	1.0
171	409	1.0
171	1170	1.0
172	391	1.0
172	38	1.0
172	8	1.0
172	734	1.0
172	2096	1.0
172	211	1.0
172	820	1.0
172	1465	1.0
173	216	1.0
173	1622	1.0
173	337	1.0
173	171	1.0
173	8	1.0
173	254	1.0
173	475	1.0
173	920	1.0
174	90	1.0
174	744	1.0
174	743	1.0
174	742	1.0
174	741	1.0
174	1251	1.0
174	79	1.0
175	254	1.0
175	1692	1.0
175	532	1.0
175	50	1.0
175	747	1.0
175	8	1.0
175	479	1.0
175	227	1.0
175	31	1.0
175	63	1.0
176	70	1.0
176	242	1.0
176	50	1.0
176	1550	1.0
176	77	1.0
176	748	1.0
176	895	1.0
176	121	1.0
177	232	1.0
177	8	1.0
177	10	1.0
177	1418	1.0
177	82	1.0
177	669	1.0
177	751	1.0
177	189	1.0
178	1328	1.0
178	719	1.0
178	162	1.0
178	344	1.0
178	541	1.0
178	350	1.0
178	79	1.0
179	572	1.0
179	920	1.0
179	8	1.0
179	6	1.0
179	754	1.0
179	353	1.0
179	31	1.0
179	304	1.0
180	54	1.0
180	214	1.0
180	757	1.0
180	99	1.0
181	759	1.0
181	758	1.0
181	247	1.0
181	650	1.0
181	166	1.0
181	2	1.0
181	2049	1.0
181	288	1.0
181	760	1.0
181	665	1.0
181	155	1.0
182	218	1.0
182	761	1.0
182	342	1.0
182	358	1.0
182	1377	1.0
182	288	1.0
182	6	1.0
182	159	1.0
183	206	1.0
183	609	1.0
183	1506	1.0
183	52	1.0
183	8	1.0
183	456	1.0
183	242	1.0
183	159	1.0
184	307	1.0
184	720	1.0
184	138	1.0
184	8	1.0
184	261	1.0
184	227	1.0
184	898	1.0
184	103	1.0
184	180	1.0
184	767	1.0
184	376	1.0
186	248	1.0
186	50	1.0
186	73	1.0
186	270	1.0
186	254	1.0
186	446	1.0
186	377	1.0
186	65	1.0
186	171	1.0
187	189	1.0
187	1050	1.0
187	422	1.0
187	256	1.0
187	211	1.0
187	1073	1.0
187	368	1.0
187	779	1.0
187	778	1.0
187	780	1.0
188	10	1.0
188	501	1.0
188	61	1.0
188	554	1.0
188	267	1.0
188	673	1.0
188	545	1.0
188	353	1.0
188	65	1.0
188	227	1.0
188	69	1.0
189	170	1.0
189	202	1.0
189	168	1.0
189	1809	1.0
189	422	1.0
189	374	1.0
190	376	1.0
190	93	1.0
190	348	1.0
190	953	1.0
190	57	1.0
190	386	1.0
190	353	1.0
190	369	1.0
190	305	1.0
190	9	1.0
190	402	1.0
190	787	1.0
190	788	1.0
190	373	1.0
190	696	1.0
190	390	1.0
190	308	1.0
190	330	1.0
191	254	1.0
191	79	1.0
191	19	1.0
191	68	1.0
191	789	1.0
191	70	1.0
192	110	1.0
192	792	1.0
192	362	1.0
192	45	1.0
193	795	1.0
193	796	1.0
193	155	1.0
193	1326	1.0
193	8	1.0
193	646	1.0
193	794	1.0
193	304	1.0
194	799	1.0
194	2239	1.0
194	244	1.0
194	185	1.0
194	455	1.0
194	880	1.0
194	1	1.0
194	8	1.0
195	1312	1.0
195	801	1.0
195	802	1.0
195	792	1.0
195	825	1.0
195	42	1.0
195	1692	1.0
196	3	1.0
196	804	1.0
196	199	1.0
196	203	1.0
196	959	1.0
196	19	1.0
197	121	1.0
197	249	1.0
197	6	1.0
197	216	1.0
197	806	1.0
197	850	1.0
197	45	1.0
197	50	1.0
198	1131	1.0
198	133	1.0
198	597	1.0
198	761	1.0
198	1197	1.0
198	173	1.0
199	395	1.0
199	673	1.0
199	353	1.0
199	128	1.0
199	158	1.0
199	601	1.0
199	301	1.0
200	811	1.0
200	82	1.0
200	8	1.0
200	532	1.0
200	145	1.0
200	1602	1.0
200	373	1.0
200	412	1.0
200	30	1.0
200	321	1.0
200	73	1.0
201	814	1.0
201	815	1.0
201	209	1.0
201	2036	1.0
201	802	1.0
202	168	1.0
202	698	1.0
202	7	1.0
202	144	1.0
202	305	1.0
202	53	1.0
202	1622	1.0
202	696	1.0
203	10	1.0
203	431	1.0
203	47	1.0
203	30	1.0
203	541	1.0
203	38	1.0
203	55	1.0
203	8	1.0
203	402	1.0
204	822	1.0
204	218	1.0
204	440	1.0
204	1270	1.0
204	317	1.0
204	821	1.0
204	724	1.0
204	99	1.0
204	880	1.0
204	820	1.0
205	1394	1.0
205	376	1.0
205	189	1.0
205	166	1.0
206	349	1.0
206	414	1.0
206	309	1.0
206	917	1.0
206	464	1.0
206	654	1.0
206	811	1.0
206	216	1.0
206	8	1.0
206	3	1.0
207	369	1.0
207	50	1.0
207	691	1.0
207	42	1.0
207	278	1.0
207	104	1.0
207	79	1.0
207	159	1.0
207	96	1.0
208	38	1.0
208	103	1.0
208	135	1.0
208	2491	1.0
208	331	1.0
208	129	1.0
208	353	1.0
209	61	1.0
209	183	1.0
209	832	1.0
209	833	1.0
209	759	1.0
209	5	1.0
209	19	1.0
209	522	1.0
209	1129	1.0
209	45	1.0
209	73	1.0
210	1463	1.0
210	113	1.0
210	304	1.0
210	44	1.0
210	236	1.0
210	618	1.0
210	840	1.0
210	163	1.0
210	515	1.0
210	334	1.0
210	8	1.0
210	838	1.0
211	95	1.0
211	305	1.0
211	331	1.0
211	8	1.0
211	10	1.0
212	973	1.0
212	845	1.0
212	194	1.0
212	8	1.0
212	1768	1.0
212	1546	1.0
213	54	1.0
213	247	1.0
213	761	1.0
213	121	1.0
213	848	1.0
213	741	1.0
213	163	1.0
213	94	1.0
213	852	1.0
213	155	1.0
213	850	1.0
213	399	1.0
213	390	1.0
213	3	1.0
213	515	1.0
213	66	1.0
213	851	1.0
214	854	1.0
214	855	1.0
214	422	1.0
214	60	1.0
214	596	1.0
214	305	1.0
214	1313	1.0
214	3	1.0
215	96	1.0
215	1471	1.0
215	121	1.0
215	507	1.0
215	141	1.0
215	5	1.0
215	384	1.0
215	857	1.0
215	499	1.0
216	216	1.0
216	9	1.0
216	189	1.0
216	2240	1.0
216	391	1.0
216	93	1.0
217	863	1.0
217	861	1.0
217	38	1.0
217	50	1.0
217	54	1.0
217	25	1.0
217	857	1.0
217	156	1.0
218	281	1.0
218	814	1.0
218	197	1.0
218	353	1.0
219	477	1.0
219	541	1.0
219	155	1.0
219	115	1.0
219	68	1.0
219	100	1.0
219	7	1.0
219	216	1.0
219	278	1.0
219	341	1.0
219	117	1.0
219	521	1.0
